hdd,Affordable brand,colorful,18925.779999999984,284
electronics,High-end brand,mido,1740450.4500000097,1624
sofa,Mid-range brand,htw,451621.86999999435,959
"",Budget brand,kronospan,143936.32999999673,9449
"",Affordable brand,huter,9579316.109998908,37620
bag,Affordable brand,plano,77408.26999999986,669
toilet,Affordable brand,jika,47108.22000000003,332
construction,Affordable brand,polti,115845.66000000016,455
shoes,Affordable brand,jordan,712838.1299999623,5270
subwoofer,Affordable brand,prology,4570.579999999999,84
toys,Mid-range brand,adamex,5250.959999999995,136
kids,Budget brand,prestigio,30065.049999999963,73
tv,Budget brand,harper,3330659.8100000094,18821
hob,Affordable brand,flama,83489.1199999994,912
refrigerators,Mid-range brand,korting,19458.300000000003,21
computers,Affordable brand,philips,2922811.8100000606,8328
drill,Affordable brand,aeroforce,198.45000000000002,3
piano,High-end brand,roland,1282576.2900000005,2094
"",Budget brand,brateck,258564.429999984,8964
appliances,Budget brand,dogrular,40.16,1
appliances,Budget brand,scarlett,6177775.579998471,126136
grill,Budget brand,polaris,508879.07000001444,5571
living_room,Affordable brand,smk,63139.69999999975,221
"",Budget brand,fantom-press,55.17,5
kids,Mid-range brand,moongmbh,9832.920000000002,12
peripherals,Affordable brand,xiaomi,37784.28999999966,1939
electronics,Mid-range brand,candy,24665.269999999997,53
carriage,Mid-range brand,tutis,1283708.799999995,2836
"",Affordable brand,sdt,45934.84000000001,458
components,Affordable brand,colorful,164985.1499999993,867
notebook,High-end brand,dreammachines,273786.4900000005,107
"",Budget brand,sonifer,3129.680000000004,152
appliances,Mid-range brand,melitta,2192570.9299999825,3999
"",Budget brand,evelinecosmetics,1408.6000000000038,346
"",Budget brand,torres,7850.220000000042,477
faucet,High-end brand,smeg,404316.44999999984,647
"",Mid-range brand,julong,62489.540000000175,156
"",Budget brand,geoffanderson,53724.00000000113,1210
"",Budget brand,lolsurprise,105017.82999999952,1266
"",Budget brand,pikate,617116.2900000998,6393
audio,Affordable brand,pioneer,3518332.879999864,43112
"",Budget brand,savagegear,7214.869999999999,73
construction,Budget brand,escada,55512.64999999967,460
"",Affordable brand,thermaltake,696099.0600000068,5460
pillow,Affordable brand,xiaomi,7853.409999999986,383
"",Budget brand,vans,2059.26,1
sport,High-end brand,fitnex,4424.57,4
"",Budget brand,leicosleiya,73.12,9
kitchen,Budget brand,stryj,33250.470000000045,450
dolls,Budget brand,defalucy,2565.7099999999973,264
"",Affordable brand,parkcity,432.44,4
components,Budget brand,kaledomino,490.2899999999999,11
apparel,Affordable brand,salamander,6990081.6199990325,60850
tools,Mid-range brand,milwaukee,2013113.3299999863,4108
"",Affordable brand,gefest,1.8335039259996526E7,72556
audio,Mid-range brand,yamaha,1.4786753329993691E7,49533
alarm,Budget brand,centurion,1201111.2500000475,13872
"",Budget brand,tourist,5904.950000000002,85
diapers,Budget brand,joonies,4951.00999999997,386
bed,Mid-range brand,mebelazii,359280.4199999978,1551
mouse,Budget brand,deepcool,1096.6899999999994,75
furniture,Budget brand,gesso,39456.19000000002,634
blender,Budget brand,daiwerina,5033.439999999989,326
bag,Affordable brand,xiaomi,462325.699999985,14892
tablet,Budget brand,irbis,268592.7100000053,3006
"",Budget brand,accord,13394.420000000031,362
hdd,Affordable brand,westerndigital,54677.04999999958,348
appliances,Mid-range brand,hp,6752.059999999982,275
appliances,Budget brand,omron,178142.29999999964,3020
components,Budget brand,seagate,1046087.4299999909,10959
wallet,Budget brand,petek,1551865.0700000906,21552
pillow,Budget brand,ekonomia,1393.0100000000004,82
kids,Affordable brand,kampfer,1384.5499999999995,70
auto,Budget brand,davinci,31462.920000000555,873
apparel,Affordable brand,bochetti,613432.4499999944,5192
compressor,Budget brand,alteco,72959.76999999955,553
"",Budget brand,malushen,40397.12999999999,477
"",Budget brand,gislaved,1698350.7799999297,20987
"",Mid-range brand,siberia,293239.45999999944,687
grill,Budget brand,clatronic,122741.71999999526,4134
"",Budget brand,sanita,24729.849999999915,871
auto,Affordable brand,imx,983417.2700000174,3773
electronics,High-end brand,certina,3982095.4100000956,6727
"",Budget brand,risoli,1904.7099999999994,28
"",Affordable brand,tommyhilfiger,12616.609999999997,55
construction,High-end brand,bork,92662.07999999984,182
bed,Affordable brand,stendmebel,2621747.380000251,15394
kids,Budget brand,bayer,18537.04999999979,692
carriage,Affordable brand,wingoffly,3750067.9299999764,32424
accessories,Budget brand,deluxe,68486.99000000034,2912
washer,Mid-range brand,hotpoint-ariston,1702152.1499999715,4316
audio,Budget brand,inkax,2030.039999999993,429
computers,Mid-range brand,lifedeco,396010.70999999996,421
furniture,Budget brand,mica,1492.8,40
bed,Affordable brand,skv-kompani,1633.23,9
video,Budget brand,harper,3330659.8100000094,18821
construction,Budget brand,ansmann,21505.550000000556,1615
microwave,High-end brand,nodor,9004.67,13
appliances,Mid-range brand,vestel,380.84,4
"",Budget brand,hachette,210.03000000000003,19
toys,Budget brand,jazwares,1338.2900000000002,37
kitchen,Mid-range brand,hurom,8779.68,18
"",Budget brand,classen,26269.439999999948,864
"",Budget brand,neocoregames,164.94,6
blender,Affordable brand,kitfort,245873.38000000428,2843
appliances,Affordable brand,rebus,376717.33999999514,3072
hdd,Budget brand,sandisk,576.8999999999996,21
"",High-end brand,elna,597044.1800000038,1541
"",Budget brand,bro,45140.14999999982,702
"",Budget brand,wanday,143.77999999999997,14
"",Budget brand,logona,898.5600000000009,72
"",Mid-range brand,burton,3561.2200000000003,35
"",Budget brand,attribute,136101.43000000584,6354
"",Budget brand,steger,16666.65000000002,185
chair,Affordable brand,avrora,24955.370000000017,158
shorts,Budget brand,crockid,1216.6999999999991,296
computers,Affordable brand,hori,20657.420000000016,107
"",Mid-range brand,t-max,74818.9599999989,832
construction,High-end brand,senci,2055528.8900000143,1471
furniture,Affordable brand,askona,777727.5600000138,4598
appliances,Affordable brand,runwin,553.3,5
microphone,Affordable brand,behringer,5799.98999999997,285
sport,Affordable brand,evrodetal,36674.41999999988,638
appliances,High-end brand,laurastar,5033528.689999828,3213
"",Budget brand,sunfull,1729.919999999999,32
living_room,Mid-range brand,adamex,3212.3999999999987,24
washer,Mid-range brand,lg,1.3141103299990718E8,306091
environment,Budget brand,ecoterm,4667.7400000000025,211
environment,Budget brand,smile,4275.160000000002,250
tennis,Budget brand,babolat,67081.31000000003,873
auto,Mid-range brand,hp,13829.20000000001,35
"",Mid-range brand,marcher,12106.979999999994,36
"",Affordable brand,stagg,1030028.00000003,5600
"",Budget brand,tutu,68.71999999999997,14
keds,Budget brand,spur,55751.259999998794,1526
furniture,Affordable brand,mebelswow-rn,1098859.899999882,10953
toys,Budget brand,puzzles,47.480000000000004,5
desktop,Budget brand,remix,122007.82000000155,1606
kitchen,High-end brand,ardesia,82915.89999999988,221
trainer,Affordable brand,longstyle,229319.08999999703,1001
vacuum,Budget brand,polaris,1317493.390000066,19931
environment,Mid-range brand,fantasia,362345.35000000166,1092
construction,Affordable brand,bravat,218036.02999999802,1645
kitchen,Affordable brand,thor,4041.13,22
living_room,Mid-range brand,mebelservice,268564.94000000204,717
tools,Affordable brand,force,581.74,2
furniture,Affordable brand,listvig,127074.91000000092,896
dolls,Affordable brand,hightechway,1421.3299999999992,85
toys,Budget brand,mz,86394.2599999999,1791
"",Mid-range brand,remo,66520.61,179
saw,High-end brand,husqvarna,273228.8600000003,742
computers,Affordable brand,xiaomi,4.216125630000641E7,42299
peripherals,Budget brand,gembird,13579.700000000004,655
accessories,Budget brand,miracle,676.8899999999999,58
carriage,Affordable brand,omnio,6113.5,25
sandals,High-end brand,sergiorossi,1946.0,2
shoes,Budget brand,alaskaoriginale,9785.76999999999,217
"",Budget brand,bionime,667.9200000000002,33
oven,Affordable brand,beko,6052314.890000228,25520
saw,Mid-range brand,stihl,7743283.51999898,21458
construction,Affordable brand,hyundai,883464.2799999666,11055
accessories,Budget brand,alca,149267.8500000007,3256
keds,Budget brand,rooman,11472.269999999975,213
"",High-end brand,nissan,100369.05000000016,106
"",Mid-range brand,ibiscus,4922.679999999999,14
components,Affordable brand,corsair,158363.4699999999,1166
power_supply,Affordable brand,gamdias,18576.270000000022,144
"",Budget brand,vialata,143.16,37
appliances,High-end brand,aux,157839.39999999997,145
bed,Mid-range brand,centrpravilnogosna,743253.4999999959,2226
appliances,Budget brand,promozer,16398.599999999817,724
music_tools,Budget brand,denn,146317.28999999855,3348
dress,Affordable brand,hayali,188596.95999999624,2123
mixer,Budget brand,willmark,701.6100000000002,39
peripherals,Budget brand,tesoro,1334.3300000000004,35
furniture,High-end brand,herman,44512.469999999994,83
ballet_shoes,Budget brand,rieker,2706.110000000002,73
meat_grinder,Budget brand,olto,17121.280000000053,512
air_conditioner,Mid-range brand,gree,5294953.859999686,15115
"",Budget brand,durun,1112.0399999999997,12
keds,Budget brand,rieker,19408.569999999916,242
sofa,High-end brand,mebberi,2066552.440000002,2515
"",Budget brand,vitesse,5264.219999999993,218
drill,Budget brand,pit,2798.7499999999986,40
"",Budget brand,qazaqkhan,16586.050000000076,323
kids,Budget brand,shenma,36184.43999999987,426
"",Budget brand,initioparfumsprives,8276.609999999942,352
construction,Affordable brand,magnetta,9735591.440000312,34873
"",Budget brand,packing,10345.579999999974,127
headphone,Budget brand,defender,142916.7600000027,12215
environment,Budget brand,timberk,580727.8799999958,9088
"",Budget brand,airline,19134.299999999937,272
electronics,Mid-range brand,torgue,8932.0,22
welding,Affordable brand,denzel,243441.77999999624,2481
keds,High-end brand,weekend,138891.02000000037,391
electronics,Affordable brand,artel,7.071335111993372E7,311139
jumper,High-end brand,weekend,111598.76000000053,299
pillow,Budget brand,monro,863.9600000000004,37
"",Mid-range brand,tutis,2157.0300000000007,118
"",Budget brand,bra,10591.700000000008,169
"",Budget brand,livdelano,1319.490000000003,222
"",Affordable brand,rush,489327.6199999919,2689
stationery,Budget brand,aquamarine,122.22000000000004,14
audio,High-end brand,apple,1.654882078296318E8,813162
electronics,Budget brand,logitech,99588.41000000006,1039
electronics,Budget brand,elari,3354899.0500009255,62981
appliances,Affordable brand,yamaguchi,32492.3600000001,171
audio,Affordable brand,alvarez,5626.850000000002,23
headphone,Budget brand,gembird,1156.68,44
compressor,Affordable brand,magnetta,1817992.4499999206,6404
"",Affordable brand,nanotex,28541.520000000044,126
"",Affordable brand,labo,22946.340000000004,181
carriage,High-end brand,hamilton,30100.070000000032,91
"",Budget brand,kingtul,358148.9599999956,5924
country_yard,High-end brand,yardforce,10488.479999999998,16
living_room,High-end brand,embawood,4092.6499999999996,5
apparel,High-end brand,cybex,91593.96000000002,269
hair_cutter,Budget brand,babyliss,152703.11000000057,2723
"",High-end brand,omabelle,5.757282960999472E7,28915
bag,Budget brand,rivacase,87199.57000000063,2631
auto,Affordable brand,laston,656534.1600000035,1798
"",High-end brand,nikon,2.229862646999911E7,36977
meat_grinder,Budget brand,vitek,671545.6099999965,11524
electronics,Affordable brand,hertz,2392558.269999917,14965
peripherals,Budget brand,deepcool,1096.6899999999994,75
desktop,Budget brand,brateck,6879.399999999999,28
electronics,Budget brand,swissline,27412.560000000012,114
"",Budget brand,glanzen,440.8399999999994,74
kitchen,Affordable brand,homeelement,27743.540000000077,178
kids,Mid-range brand,cam,237859.41000000012,541
furniture,Mid-range brand,htw,451621.86999999435,959
"",Affordable brand,phillips,234275.69000000093,1532
"",Affordable brand,mitas,6631.01,30
"",Budget brand,moov,60458.16000000179,1176
"",Affordable brand,palms,535.92,4
acoustic,Affordable brand,work,7935.420000000001,70
generator,Affordable brand,denzel,1090266.1700000092,2517
bag,Mid-range brand,hp,428451.1600000039,13129
electronics,Budget brand,audac,32907.06000000002,380
peripherals,Budget brand,defender,272537.5399999903,26277
appliances,Affordable brand,xiaomi,4.760967041000773E7,158952
monitor,High-end brand,lenovo,804643.7000000097,2791
motherboard,Affordable brand,asrock,2063088.2100000414,19750
environment,Mid-range brand,samsung,4.999917361991771E7,380830
"",Mid-range brand,broomer,1002645.880000019,2516
"",Budget brand,tizianaterenzi,4436.809999999998,257
toilet,Budget brand,rosa,307040.8599999986,4736
"",Mid-range brand,holicy,518746.4600000102,1115
"",Budget brand,masterfish,22959.990000000056,248
toys,Budget brand,restar,888.42,17
"",Budget brand,mamako,1518.4999999999982,50
appliances,Affordable brand,beaba,290.6,2
furniture,Budget brand,antika,70245.21000000018,799
chair,Budget brand,maja,814.3799999999999,14
audio,Budget brand,meze,2537.04,44
audio,Budget brand,olmio,293603.7200000047,6581
acoustic,Mid-range brand,magaudio,3805.4399999999996,9
kitchen,Affordable brand,ikea,429761.7100000086,4291
furniture,Mid-range brand,triton,1387858.699999964,5978
accessories,Budget brand,novabright,637.65,13
appliances,Affordable brand,zubr,192354.00000000084,626
video,Budget brand,swissline,27412.560000000012,114
toys,Affordable brand,nuna,407.3999999999999,12
"",Affordable brand,arg,1008515.6700000056,4173
kids,Budget brand,nici,428.46000000000106,111
electronics,Affordable brand,oukitel,58936.90000000058,519
dolls,Budget brand,batman,41.14,2
"",Affordable brand,dolcegabbana,2541.4200000000005,9
appliances,Budget brand,natrol,7018.399999999992,580
components,Affordable brand,gigabyte,1.6202056070001971E7,62476
audio,Affordable brand,parrot,43932.9799999999,132
construction,Affordable brand,einhell,128196.7599999997,1188
appliances,Budget brand,perilla,560565.8099999868,14130
shoes,Budget brand,derspur,67805.70999999932,1401
sewing_machine,Affordable brand,singer,630700.7100000042,2899
grill,Budget brand,dsp,85568.67999999982,1716
blender,Affordable brand,sencor,3589.6400000000026,47
"",Budget brand,worldpeacekeepers,85.34,4
"",Budget brand,funville,9114.049999999921,419
kids,Affordable brand,benebaby,115029.78000000259,1112
table,Affordable brand,inspiwood,1164.52,4
appliances,Budget brand,nord,39359.64000000042,809
"",Budget brand,stalemal,32972.589999999946,565
toys,Budget brand,jiada,153.98000000000002,16
"",Budget brand,xinyu,5072.639999999978,513
table,Affordable brand,genau,127517.38999999948,1001
toys,Budget brand,mioshi,107.05999999999996,53
"",High-end brand,lenovo,1084.7699999999995,111
accessories,Budget brand,acv,140219.4399999999,1619
bag,Budget brand,helios,19520.31999999991,920
"",Budget brand,globalkeratin,3511.0600000000045,62
video,High-end brand,hisense,5633161.739999879,8235
computers,Budget brand,v-color,2435.32,27
oven,High-end brand,smalvic,82711.70999999992,115
"",Budget brand,johnvarvatos,722.2199999999999,15
microphone,Budget brand,itc,968.92,4
appliances,Mid-range brand,thomas,2.7639080819991183E7,81214
faucet,Affordable brand,redblu,3098.63,35
environment,High-end brand,mdv,66746.78,121
appliances,High-end brand,sunsystem,171236.31999999948,261
"",Budget brand,meliconi,3952.130000000008,101
videocards,High-end brand,msi,1.344583619999956E7,30365
components,Budget brand,verbatim,61501.60999999962,1439
"",Budget brand,powerplant,490979.29999997804,9164
"",Budget brand,royal,37717.20999999945,1392
slipons,Budget brand,rieker,36204.64999999951,897
refrigerators,High-end brand,bompani,38561.15999999999,22
"",Affordable brand,carlsbad,1687109.159999984,6149
cooler,Budget brand,cougar,1391.9999999999993,27
"",High-end brand,jasic,1619992.169999994,1923
"",Budget brand,tsubaki,10605.679999999998,905
kids,Budget brand,hb,385224.71000003535,11515
construction,Budget brand,polaris,1306644.309999944,16992
appliances,Budget brand,aeg,189566.2399999993,1805
"",Budget brand,mikasa,13971.200000000053,236
sandals,Affordable brand,burgerschuhe,2661.5599999999977,44
"",Mid-range brand,milano,657774.7300000057,1257
electronics,Mid-range brand,sony,1.708795648699354E8,341957
"",Budget brand,kokiri,215.87999999999994,14
hammok,Budget brand,maclay,6379.620000000015,214
projector,Affordable brand,byintek,288130.8599999968,1420
mouse,Budget brand,x-game,28385.169999999693,5139
keyboard,Mid-range brand,hp,162153.18000000028,2776
personal,Budget brand,agu,37778.579999999834,409
electronics,High-end brand,proel,147099.44000000015,213
"",High-end brand,gladiator,1065.2,1
"",Budget brand,jeunepremier,451.0,14
apparel,Budget brand,marcomen,348489.2000000014,4630
"",Affordable brand,hermes,272732.9000000056,1660
skates,Budget brand,pawpatrol,424.09999999999997,14
carriage,Mid-range brand,adamex,3681968.2499998705,8337
furniture,Budget brand,mojmalys,8729.15000000001,88
dress,Budget brand,mltl,9168.860000000037,240
furniture,Budget brand,matrix,6146.380000000009,191
personal,Affordable brand,huawei,90389.10000000367,3005
audio,Affordable brand,hertz,2392558.269999917,14965
bag,Budget brand,miracle,676.8899999999999,58
kitchen,High-end brand,teka,1437946.8000000068,2273
bathroom,Budget brand,colombo,58440.42000000014,1309
"",Budget brand,glamglow,145323.1499999976,3403
electronics,Affordable brand,alpine,1178649.6799999808,10567
"",Budget brand,beliss,51.49999999999999,10
electronics,Mid-range brand,lg,2.1766700499009034E8,390208
"",Budget brand,tripplite,187.53000000000003,13
juicer,Budget brand,polaris,324286.4899999969,4628
"",Budget brand,desigual,11150.899999999974,395
dolls,Budget brand,polese,11074.570000000012,336
"",High-end brand,mak,1529406.9499999874,1730
"",Budget brand,avatyre,6241.000000000005,72
"",Mid-range brand,value,18586.640000000003,28
environment,Affordable brand,runwin,553.3,5
accessories,Affordable brand,avis,197979.34000000142,1350
headphone,Affordable brand,presonus,11315.999999999998,92
desktop,Budget brand,defender,39985.380000000434,4395
grill,Affordable brand,bosch,589297.4900000048,3974
"",Budget brand,clevercompany,9.27,9
accessories,Budget brand,intro,25095.90000000001,129
iron,Budget brand,humidifier,2649.9200000000014,104
tonometer,Budget brand,omron,1083445.9400000647,20400
costume,Mid-range brand,burton,2274000.7199999834,5635
hair_cutter,Affordable brand,arg,513.5999999999996,40
bedroom,High-end brand,grandmanar,545745.3999999944,554
swing,Affordable brand,chicco,299385.01999999984,2380
components,Budget brand,ecocool,644067.9200000389,6595
bed,Mid-range brand,imperial,326748.5900000032,1521
audio,Budget brand,genius,10356.429999999997,478
country_yard,Budget brand,patriot,1615.12,4
tools,Affordable brand,paton,425.82,2
audio,Mid-range brand,norman,5663.0,12
air_heater,Budget brand,sakura,2012.5,23
"",Budget brand,kajsa,54.06,3
dolls,Budget brand,lalaloopsy,644.1199999999998,68
compressor,Affordable brand,newco,1022.75,5
apparel,Affordable brand,covani,1313326.2299999928,11543
appliances,High-end brand,bonvini,119323.78999999998,107
appliances,Budget brand,marta,4315.2499999999945,327
"",Budget brand,amigami,405.5199999999992,148
"",Budget brand,atlas,254.39000000000001,3
"",Budget brand,dunlop,1382654.4899999406,14475
scales,Budget brand,bbk,33046.17999999931,1310
auto,Affordable brand,avis,197979.34000000142,1350
"",Budget brand,azbuka-attikus,24.669999999999998,4
carriage,Mid-range brand,circle,48001.55000000003,151
mixer,Budget brand,saturn,61617.11999999782,2482
water_heater,Affordable brand,thermex,2043781.0900000448,18974
"",Budget brand,sebamed,267.8400000000002,55
faucet,Affordable brand,blanco,98455.08000000003,367
costume,Affordable brand,daneildesch,2468606.709999991,15142
construction,Budget brand,akor,59.88,4
coffee_grinder,Budget brand,redmond,95224.37999999925,2890
shoes,Affordable brand,columbia,557160.8400000113,4844
electronics,Affordable brand,sjcam,947644.4500000287,8464
"",Budget brand,clever,5884.499999999953,952
desktop,Budget brand,jbl,28157.890000000196,383
"",Budget brand,malys,936.8500000000001,82
bathroom,Budget brand,faans,2406.9500000000007,65
sport,Affordable brand,peruzzo,184569.5199999983,783
telephone,Budget brand,keneksi,10191.599999999902,696
shoes,Affordable brand,burgerschuhe,2154347.8199998373,21324
"",High-end brand,mykita,25911.23999999999,39
light,High-end brand,preciosa,750955.2800000003,730
compressor,Affordable brand,heyner,111012.95999999835,1633
memory,Budget brand,adata,451972.0300000105,2082
refrigerators,Affordable brand,ikea,43885.68,55
toster,Affordable brand,tefal,9253.489999999993,189
electronics,Affordable brand,kivi,2.3177473780011848E7,84220
chair,Affordable brand,skillmax,13725.599999999962,172
cartrige,Mid-range brand,hp,151115.5099999999,3014
kettle,Budget brand,wellberg,33.11,1
"",Budget brand,lunkerhunt,813.5999999999991,72
"",Budget brand,gigawatt,2405264.9200003776,26000
components,Budget brand,gerdamix,35074.35999999983,433
kids,Budget brand,hunter,1612.8299999999995,37
tools,Budget brand,nowodvorski,64.35,1
tools,Mid-range brand,metabo,5369883.999999987,12078
keyboard,High-end brand,asus,227616.92999999833,1637
"",Budget brand,mammie,8031.150000000016,186
ballet_shoes,Budget brand,garvalin,6407.730000000013,198
"",Budget brand,telefunken,1070.2999999999997,22
"",Budget brand,graphite,38359.22000000008,431
"",Mid-range brand,technomax,442452.8599999971,1316
washer,Affordable brand,optima,13878.959999999985,113
audio,Affordable brand,vox,1894.5999999999997,24
"",Budget brand,centara,65093.7600000008,1289
kitchen,High-end brand,molodecnomebel,369427.0499999982,254
"",Budget brand,shinko,2476.26,28
"",Budget brand,acm,36102.510000000446,1148
electronics,Budget brand,jet,514579.6199999961,16037
"",Budget brand,tamaris,70154.86999999986,825
furniture,Budget brand,svetogor,2855.660000000001,74
kitchen,Affordable brand,horizont,991027.9799998966,13732
toys,Affordable brand,hq,18096.139999999992,459
slipons,Budget brand,tamaris,3099.7000000000126,223
"",Budget brand,f-promo,3464.3499999999954,99
bicycle,Affordable brand,scool,41301.92000000001,298
electronics,Mid-range brand,magaudio,3805.4399999999996,9
"",Budget brand,martinex,23.14,1
kids,High-end brand,seed,75422.86000000002,102
kids,Budget brand,nizegorodskaaigruska,828.7999999999993,56
mixer,Budget brand,zelmer,152137.05000000118,3331
audio,Budget brand,zalman,736.1200000000005,44
computers,High-end brand,asus,2.890821592998411E8,454094
video,Affordable brand,dexp,389313.0200000052,1797
environment,Budget brand,metalac,1293.8799999999999,14
kids,Budget brand,stuntcar,9235.970000000001,305
clocks,Budget brand,toro,577.7999999999997,45
headphone,Affordable brand,gamemax,10492.149999999914,454
furniture,Mid-range brand,roca,511409.8499999976,1162
"",High-end brand,k-star,118880.56000000022,182
"",Affordable brand,kress,39523.82999999996,295
"",Budget brand,lezard,1929.240000000007,156
"",Budget brand,hitechnic,40213.38999999997,1053
carriage,High-end brand,tako,243699.14999999857,439
construction,Affordable brand,wert,38538.12999999992,293
"",Budget brand,logosfera,202.36,22
memory,Budget brand,v-color,2435.32,27
vacuum,Budget brand,stanley,40984.32000000009,406
appliances,Budget brand,olto,17121.280000000053,512
accessories,Budget brand,swat,1443276.0699998864,17935
auto,Budget brand,tpmaster,30905.5900000002,1501
tools,Budget brand,lidonet,4583.370000000046,535
country_yard,Mid-range brand,makita,140751.31000000023,328
"",Budget brand,drgans,11663.879999999974,186
"",Budget brand,elco,526.9300000000003,23
furniture,Affordable brand,jetem,481.08000000000004,3
washer,High-end brand,daewoo,763561.6200000015,932
sport,Mid-range brand,sunday,332839.80000000173,1046
mixer,Budget brand,vitek,1034356.3299999582,20633
"",Budget brand,microids,131.19,3
"",Budget brand,lancaster,1745.3899999999999,42
generator,Affordable brand,polti,115845.66000000016,455
"",Budget brand,tdmelectric,2572.059999999999,52
"",Budget brand,ww,10233.009999999964,619
appliances,Affordable brand,midea,5.864853987997476E7,270036
"",Affordable brand,hyundai,1136158.139999985,4329
radar,Budget brand,fujida,60833.999999998974,1232
sock,Mid-range brand,inglesina,4777.459999999996,29
bedroom,High-end brand,stolplit,362447.9300000033,1579
personal,Budget brand,wellneo,19583.779999999962,440
audio,Budget brand,trust,459156.4700000009,9410
appliances,Affordable brand,gorenje,1.709093722000122E7,80084
clocks,Mid-range brand,roamer,1288786.2899999772,3554
audio,Budget brand,wster,97301.82999999906,2700
smartphone,Budget brand,hiper,3458.400000000003,48
"",Affordable brand,karmen,463644.5900000037,2483
bed,High-end brand,permanence,290267.58999999746,378
"",Budget brand,skazocnyjpatrul,258.1100000000002,46
audio,Budget brand,avatar,158331.53000000378,3200
bag,Budget brand,palisad,774.8599999999996,43
accessories,High-end brand,neo,370.03,24
furniture,Affordable brand,alavann,26326.900000000023,217
"",Mid-range brand,teknetics,79241.99999999965,235
welding,Budget brand,stavr,10477.25999999998,334
construction,Affordable brand,carver,165291.5000000013,1911
sport,Mid-range brand,gt,494544.50999999896,1092
"",Budget brand,garant,5.86,2
"",Budget brand,homy,46426.00000000083,1670
audio,Affordable brand,crusader,2254.9,12
headphone,Mid-range brand,hp,73666.4999999997,2341
"",Budget brand,desatoekorolevstvo,11312.569999999925,572
bicycle,High-end brand,eltreco,34132.279999999984,52
toys,Budget brand,kiddieart,32874.99999999952,1334
tools,High-end brand,livnynasos,2009.48,2
bedroom,Budget brand,osminozka,136.43,8
"",Budget brand,witerra,159465.43000000028,5252
appliances,Affordable brand,hintek,15309.849999999991,132
furniture,High-end brand,permanence,508708.4099999957,599
country_yard,Affordable brand,grinda,1476.2400000000002,8
"",Budget brand,autovirazh,93681.50999999978,1436
audio,Mid-range brand,microsoft,1748.6199999999994,21
clocks,Affordable brand,zeppelin,1719238.4099999922,3366
furniture,Budget brand,edem,217.86999999999998,11
electronics,Budget brand,maxvi,295007.72000000865,16606
"",Affordable brand,boto,71063.74999999977,673
"",Mid-range brand,gopro,199783.579999996,935
tools,High-end brand,senci,2055528.8900000143,1471
"",Affordable brand,gardena,18980.99000000002,211
"",Budget brand,concept,15817.819999999929,1462
"",Budget brand,bergauf,57.86,9
construction,Budget brand,puckator,27343.520000000175,1328
"",Budget brand,bioworld,677.2000000000025,183
drill,Budget brand,mekkan,8101.8299999999945,111
"",Mid-range brand,tacx,602775.4299999971,1963
cabinet,Affordable brand,misty,3131.94,14
"",Budget brand,samo,5198.060000000017,422
appliances,Budget brand,irest,68239.39999999969,718
air_heater,Affordable brand,denzel,10941.309999999972,317
furniture,Budget brand,alfa,38.61,1
"",Affordable brand,ombra,1225535.1299999836,4309
bag,Mid-range brand,persona,6355.289999999997,33
appliances,Mid-range brand,deton,47510.72000000002,102
trainer,Mid-range brand,proteus,961.4100000000001,3
appliances,Budget brand,garanterm,197087.64000000595,2021
"",High-end brand,kingsong,302163.6200000006,261
kids,Affordable brand,graco,66617.5199999998,309
"",Budget brand,framesi,13920.159999999993,457
"",Budget brand,sumdex,71669.49999999994,805
electronics,Affordable brand,panasonic,7260586.160000047,43876
appliances,Affordable brand,leadbros,2777118.8699999135,12520
"",High-end brand,shogun,120621.64000000022,200
audio,Mid-range brand,samsung,1.3788765270000191E7,138957
"",Affordable brand,rosetta,404585.2800000181,3670
accessories,Budget brand,ibox,4138044.060000449,47638
appliances,Budget brand,saturn,483885.2200000135,21717
carriage,Affordable brand,maxi-cosi,96873.19000000005,225
accessories,Budget brand,fisherman,51067.81000000048,1303
"",Budget brand,comforser,2447306.0200000736,42313
table,Affordable brand,bts,1277959.3599999275,17719
electronics,High-end brand,korg,260647.5199999999,574
"",Budget brand,lanard,8152.099999999996,348
"",Affordable brand,harmankardon,19847.42000000001,87
blender,Affordable brand,artel,9469.999999999975,186
swing,Affordable brand,joie,1298923.8700000313,8009
electronics,Budget brand,flight,75349.75999999982,603
computers,Budget brand,trust,540930.4800000014,9917
cooler,Budget brand,pccooler,55351.619999999064,2615
"",Budget brand,levrana,4777.890000000022,587
"",Affordable brand,retrosuperfuture,24955.580000000038,84
bedroom,Affordable brand,xiaomi,7853.409999999986,383
trainer,Mid-range brand,hanma,96925.3299999994,281
kids,Budget brand,bburago,35.26,1
"",Affordable brand,max-pro,1593.8399999999995,12
"",Budget brand,federal,3616.219999999997,55
"",Budget brand,bombcat,1159.839999999999,88
headphone,Budget brand,zalman,736.1200000000005,44
construction,High-end brand,telwin,295307.4600000006,259
faucet,Affordable brand,teorema,149504.78000000046,809
audio,Affordable brand,gladen,71738.86000000002,307
"",Budget brand,powerrangers,2235.739999999999,63
"",Budget brand,target,1179.8000000000002,32
"",High-end brand,libero,879.0500000000005,62
pillow,Budget brand,legkiesny,1060.57,25
saw,Mid-range brand,al-ko,32500.730000000116,176
electronics,High-end brand,jamo,2386.17,3
dishwasher,Mid-range brand,franke,37244.65999999999,54
headphone,Budget brand,remax,19202.240000000053,745
